company_name,industry_category,sub_industry,location_area,district,zone_type,distance_km,company_type,employee_estimate,materials_used,adhesive_type_needed,product_needed,application_type,purchase_stage,expected_monthly_volume_liters,order_frequency,urgency_days,payment_terms_expected,has_google_listing,google_review_count,has_phone,credibility_level,lead_source,lead_bucket,lead_score
Company_2817,Retail/Trading,General Trading Store,Gazipur,Gazipur,Industrial Zone,43.1,Trader,Micro (1-9),Mixed/Unknown,SR,SR Adhesive,Repair/Maintenance,Trial Order,33,One-time,50,Unknown,Yes,9,Yes,Medium,Facebook Page,Reject,17
Company_2818,Furniture,Modular Furniture Manufacturer,Mirpur,Dhaka,Mixed Zone,19.5,Distributor,Small (10-49),Fabric,SR,SR Adhesive,Bonding,Trial Order,89,Monthly,31,Unknown,No,0,Yes,Low,Walk-in,Reject,18
Company_2819,Retail/Trading,Wholesale Store,Keraniganj,Dhaka,Near Highway,26.7,Trader,Small (10-49),Mixed/Unknown,Unknown,General Purpose Adhesive,Repair/Maintenance,Trial Order,69,One-time,16,Cash,Yes,1,No,Low,WhatsApp,Reject,4
Company_2820,Automotive/Transport,Car Accessories Unit,Savar,Dhaka,Industrial Zone,33,Trader,Small (10-49),Fabric,PU,PU Adhesive,Lamination,Trial Order,169,Monthly,55,Cash,Yes,25,Yes,High,WhatsApp,Save For Later,34
Company_2821,Packaging,Label Printing Unit,Gazipur,Gazipur,Industrial Zone,45.5,Manufacturer,Small (10-49),Plastic,Unknown,SR Adhesive,Repair/Maintenance,Regular Reorder,335,Monthly,39,Cash,Yes,28,Yes,High,Phone Call,Cold,61
Company_2822,Retail/Trading,Wholesale Store,Uttara,Dhaka,Mixed Zone,23.6,Manufacturer,Medium (50-249),Mixed/Unknown,Unknown,PU Adhesive,Assembly,Regular Reorder,377,Monthly,40,Credit,Yes,22,Yes,Medium,Referral,Cold,59
Company_2823,Construction,Interior Materials Trader,Gulshan,Dhaka,Central Dhaka,3.2,Manufacturer,Small (10-49),Wood,PU,PU Adhesive,Assembly,Trial Order,229,Monthly,32,Cash,Yes,4,Yes,Medium,Distributor Referral,Cold,44
Company_2824,Other,General Workshop,Tejgaon,Dhaka,Industrial Zone,4.2,Trader,Small (10-49),Plastic,PU,PU Adhesive,Bonding,Trial Order,68,One-time,19,Cash,No,0,Yes,Low,Referral,Reject,17
Company_2825,Other,Small Repair Unit,Mirpur,Dhaka,Mixed Zone,22.2,Retailer,Small (10-49),Mixed/Unknown,Unknown,PU Adhesive,Assembly,Trial Order,73,One-time,50,Cash,No,0,Yes,Low,Facebook Page,Reject,10
Company_2826,Retail/Trading,General Trading Store,Uttara,Dhaka,Mixed Zone,21.7,Trader,Small (10-49),Mixed/Unknown,Unknown,PU Adhesive,Bonding,Trial Order,73,Monthly,35,Credit,Yes,1,No,Low,Distributor Referral,Reject,12
Company_2827,Upholstery/Foam,Sofa Upholstery Workshop,Tongi,Gazipur,Industrial Zone,21.9,Manufacturer,Small (10-49),Wood,SR,SR Adhesive,Bonding,Trial Order,328,Weekly,7,Unknown,Yes,80,Yes,High,WhatsApp,Warm,80
Company_2828,Retail/Trading,General Trading Store,Gulshan,Dhaka,Central Dhaka,7.7,Retailer,Micro (1-9),Mixed/Unknown,Unknown,PU Adhesive,Bonding,Trial Order,42,One-time,78,Cash,Yes,1,Yes,Medium,Facebook Page,Reject,15
Company_2829,Construction,PVC Sheet Workshop,Motijheel,Dhaka,Central Dhaka,8.9,Retailer,Small (10-49),Mixed/Unknown,Unknown,PU Adhesive,Assembly,Trial Order,226,Monthly,19,Unknown,Yes,3,Yes,Medium,Facebook Page,Warm,72
Company_2830,Construction,Wood Panel Unit,Gulshan,Dhaka,Central Dhaka,7.8,Trader,Small (10-49),Mixed/Unknown,Unknown,PU Adhesive,Repair/Maintenance,Regular Reorder,609,Monthly,7,Cash,Yes,36,Yes,High,Referral,Warm,76
Company_2831,Furniture,Modular Furniture Manufacturer,Tejgaon,Dhaka,Industrial Zone,4.7,Manufacturer,Large (250+),Fabric,Unknown,SR Adhesive,Assembly,Regular Reorder,0,Weekly,10,Credit,Yes,132,Yes,High,WhatsApp,Warm,68
Company_2832,Retail/Trading,Hardware & Adhesive Shop,Mirpur,Dhaka,Mixed Zone,7.2,Manufacturer,Large (250+),Mixed/Unknown,Unknown,SR Adhesive,Bonding,Trial Order,196,Monthly,50,Cash,Yes,18,Yes,Medium,WhatsApp,Save For Later,33
Company_2833,Upholstery/Foam,Foam Cutting Unit,Tongi,Gazipur,Industrial Zone,25.7,Distributor,Small (10-49),Fabric,Unknown,PU Adhesive,Bonding,Trial Order,0,Monthly,45,Cash,Yes,4,Yes,Medium,Website Inquiry,Reject,12
Company_2834,Retail/Trading,Hardware & Adhesive Shop,Narayanganj,Narayanganj,Industrial Zone,38.5,Distributor,Large (250+),Mixed/Unknown,Unknown,PU Adhesive,Bonding,Regular Reorder,359,Monthly,42,Cash,Yes,20,Yes,Medium,Website Inquiry,Cold,59
Company_2835,Retail/Trading,Building Materials Shop,Savar,Dhaka,Industrial Zone,28.7,Trader,Small (10-49),Mixed/Unknown,Unknown,SR Adhesive,Repair/Maintenance,Regular Reorder,77,One-time,27,Cash,Yes,10,No,Medium,Facebook Page,Reject,18
Company_2836,Retail/Trading,Building Materials Shop,Keraniganj,Dhaka,Near Highway,25.1,Manufacturer,Small (10-49),Mixed/Unknown,SR,SR Adhesive,Lamination,Trial Order,102,One-time,31,Unknown,Yes,1,No,Low,WhatsApp,Reject,23
Company_2837,Furniture,Modular Furniture Manufacturer,Savar,Dhaka,Industrial Zone,24.4,Trader,Small (10-49),Wood,Unknown,SR Adhesive,Bonding,Regular Reorder,657,Monthly,2,Cash,Yes,164,Yes,High,Distributor Referral,Hot,96
Company_2838,Construction,PVC Sheet Workshop,Tongi,Gazipur,Industrial Zone,24.8,Manufacturer,Medium (50-249),PVC/EVA,PU,PU Adhesive,Bonding,Trial Order,613,Weekly,14,Credit,Yes,75,Yes,High,Facebook Page,Warm,77
Company_2839,Furniture,Interior Workshop,Motijheel,Dhaka,Central Dhaka,7.4,Manufacturer,Medium (50-249),Foam,Unknown,PU Adhesive,Bonding,Trial Order,266,Weekly,22,Credit,Yes,5,No,Medium,Website Inquiry,Cold,56
Company_2840,Upholstery/Foam,Sofa Upholstery Workshop,Keraniganj,Dhaka,Near Highway,22.8,Manufacturer,Small (10-49),Wood,SR,SR Adhesive,Bonding,Regular Reorder,865,Weekly,4,Cash,Yes,97,Yes,High,Walk-in,Hot,100
Company_2841,Retail/Trading,Building Materials Shop,Mirpur,Dhaka,Mixed Zone,17.2,Manufacturer,Medium (50-249),Mixed/Unknown,Unknown,PU Adhesive,Bonding,Trial Order,98,Monthly,25,Cash,No,0,Yes,Low,Phone Call,Reject,10
Company_2842,Packaging,Plastic Packaging Manufacturer,Uttara,Dhaka,Mixed Zone,18.1,Manufacturer,Large (250+),Mixed/Unknown,Unknown,General Purpose Adhesive,Lamination,Annual Contract,2921,Weekly,9,Unknown,Yes,132,Yes,High,Website Inquiry,Cold,51
Company_2843,Footwear,Leather Goods Workshop,Tongi,Gazipur,Industrial Zone,22.2,Manufacturer,Large (250+),Rubber,Unknown,PU Adhesive,Bonding,Regular Reorder,3272,Monthly,8,Unknown,Yes,23,No,Medium,Walk-in,Warm,71
Company_2844,Furniture,Wood Furniture Factory,Narayanganj,Narayanganj,Industrial Zone,32.6,Trader,Micro (1-9),Wood,SR,SR Adhesive,Bonding,Regular Reorder,49,Monthly,57,Cash,Yes,3,No,Low,WhatsApp,Reject,0
Company_2845,Construction,Door & Board Manufacturer,Tongi,Gazipur,Industrial Zone,19.3,Manufacturer,Small (10-49),Mixed/Unknown,PU,PU Adhesive,Bonding,Trial Order,142,One-time,47,Credit,Yes,8,Yes,Medium,Facebook Page,Cold,42
Company_2846,Footwear,Shoe Upper Factory,Tejgaon,Dhaka,Industrial Zone,10,Distributor,Medium (50-249),Rubber,PU,PU Adhesive,Bonding,Regular Reorder,405,Monthly,50,Cash,Yes,16,Yes,Medium,Phone Call,Cold,45
Company_2847,Packaging,Label Printing Unit,Uttara,Dhaka,Mixed Zone,11.5,Manufacturer,Small (10-49),Mixed/Unknown,SR,SR Adhesive,Assembly,Regular Reorder,0,Weekly,19,Cash,Yes,88,Yes,High,Walk-in,Warm,65
Company_2848,Furniture,Carpentry Unit,Gazipur,Gazipur,Industrial Zone,47.2,Trader,Medium (50-249),Fabric,Unknown,General Purpose Adhesive,Bonding,Trial Order,327,Weekly,20,Cash,No,0,Yes,Low,WhatsApp,Cold,35
Company_2849,Upholstery/Foam,Mattress Manufacturer,Uttara,Dhaka,Mixed Zone,23.5,Trader,Micro (1-9),Wood,SR,SR Adhesive,Lamination,Trial Order,22,One-time,19,Unknown,No,0,Yes,Low,Facebook Page,Reject,13
Company_2850,Upholstery/Foam,Cushion Producer,Gazipur,Gazipur,Industrial Zone,46.1,Manufacturer,Small (10-49),Wood,SR,SR Adhesive,Repair/Maintenance,Regular Reorder,826,Weekly,4,Unknown,Yes,93,Yes,High,Walk-in,Hot,95
Company_2851,Furniture,Interior Workshop,Tongi,Gazipur,Industrial Zone,16.9,Manufacturer,Small (10-49),Wood,Unknown,SR Adhesive,Assembly,Regular Reorder,204,One-time,31,Credit,Yes,41,Yes,High,Facebook Page,Cold,46
Company_2852,Automotive/Transport,Auto Seat Upholstery,Gulshan,Dhaka,Central Dhaka,7.1,Trader,Small (10-49),Fabric,Unknown,General Purpose Adhesive,Bonding,Regular Reorder,227,Monthly,15,Credit,Yes,15,Yes,Medium,Facebook Page,Warm,68
Company_2853,Packaging,Plastic Packaging Manufacturer,Tongi,Gazipur,Industrial Zone,26.4,Manufacturer,Medium (50-249),Plastic,Unknown,General Purpose Adhesive,Bonding,Trial Order,381,Monthly,39,Credit,Yes,12,Yes,Medium,WhatsApp,Cold,59
Company_2854,Automotive/Transport,Car Accessories Unit,Narayanganj,Narayanganj,Industrial Zone,31.9,Manufacturer,Large (250+),Fabric,Unknown,SR Adhesive,Bonding,Regular Reorder,0,Weekly,8,Unknown,Yes,18,Yes,Medium,Walk-in,Warm,66
Company_2855,Automotive/Transport,Bus/Coach Body Shop,Gulshan,Dhaka,Central Dhaka,13.1,Distributor,Small (10-49),PVC/EVA,PU,PU Adhesive,Repair/Maintenance,Regular Reorder,113,Monthly,61,Unknown,Yes,8,Yes,Medium,Facebook Page,Save For Later,40
Company_2856,Automotive/Transport,Car Accessories Unit,Narayanganj,Narayanganj,Industrial Zone,27.7,Manufacturer,Large (250+),PVC/EVA,SR,SR Adhesive,Assembly,Regular Reorder,2411,Weekly,14,Credit,Yes,113,No,Medium,WhatsApp,Warm,76
Company_2857,Retail/Trading,Wholesale Store,Tongi,Gazipur,Industrial Zone,31.8,Manufacturer,Micro (1-9),Mixed/Unknown,Unknown,General Purpose Adhesive,Lamination,Trial Order,55,Monthly,35,Unknown,Yes,8,Yes,Medium,Facebook Page,Save For Later,27
Company_2858,Other,Small Repair Unit,Gulshan,Dhaka,Central Dhaka,10.9,Retailer,Micro (1-9),Plastic,Unknown,SR Adhesive,Bonding,Trial Order,38,One-time,62,Unknown,Yes,6,No,Medium,WhatsApp,Reject,17
Company_2859,Automotive/Transport,Vehicle Interior Workshop,Gulshan,Dhaka,Central Dhaka,9.4,Trader,Micro (1-9),PVC/EVA,PU,PU Adhesive,Assembly,Regular Reorder,0,One-time,12,Cash,Yes,1,Yes,Medium,Facebook Page,Reject,8
Company_2860,Furniture,Carpentry Unit,Gazipur,Gazipur,Industrial Zone,50.7,Manufacturer,Medium (50-249),Foam,SR,SR Adhesive,Assembly,Trial Order,262,Monthly,62,Cash,Yes,52,Yes,High,Facebook Page,Save For Later,32
Company_2861,Furniture,Carpentry Unit,Tongi,Gazipur,Industrial Zone,27.5,Manufacturer,Large (250+),Foam,Unknown,SR Adhesive,Bonding,Regular Reorder,1034,Weekly,3,Credit,Yes,102,Yes,High,Website Inquiry,Hot,89
Company_2862,Furniture,Wood Furniture Factory,Tejgaon,Dhaka,Industrial Zone,9.3,Retailer,Micro (1-9),Fabric,Unknown,General Purpose Adhesive,Lamination,Trial Order,0,One-time,41,Credit,Yes,37,Yes,High,Website Inquiry,Save For Later,39
Company_2863,Construction,Wood Panel Unit,Motijheel,Dhaka,Central Dhaka,4.9,Retailer,Medium (50-249),PVC/EVA,Unknown,PU Adhesive,Bonding,Trial Order,0,Monthly,64,Unknown,Yes,1,No,Low,Phone Call,Reject,11
Company_2864,Upholstery/Foam,Sofa Upholstery Workshop,Gazipur,Gazipur,Industrial Zone,25.4,Manufacturer,Medium (50-249),Foam,Unknown,General Purpose Adhesive,Repair/Maintenance,Trial Order,603,Weekly,15,Unknown,Yes,137,Yes,High,Walk-in,Warm,74
Company_2865,Construction,PVC Sheet Workshop,Tejgaon,Dhaka,Industrial Zone,6.4,Retailer,Micro (1-9),Mixed/Unknown,Unknown,SR Adhesive,Assembly,Regular Reorder,40,Monthly,37,Cash,Yes,11,Yes,Medium,Referral,Cold,54
Company_2866,Retail/Trading,Hardware & Adhesive Shop,Uttara,Dhaka,Mixed Zone,14.1,Retailer,Medium (50-249),Mixed/Unknown,Unknown,PU Adhesive,Assembly,Trial Order,0,One-time,41,Unknown,No,0,Yes,Low,WhatsApp,Reject,12
Company_2867,Retail/Trading,Hardware & Adhesive Shop,Savar,Dhaka,Industrial Zone,45.3,Retailer,Micro (1-9),Mixed/Unknown,SR,SR Adhesive,Bonding,Trial Order,35,One-time,27,Cash,No,0,Yes,Low,Walk-in,Reject,0
Company_2868,Construction,PVC Sheet Workshop,Keraniganj,Dhaka,Near Highway,30.8,Distributor,Small (10-49),PVC/EVA,Unknown,General Purpose Adhesive,Assembly,Trial Order,478,Monthly,6,Credit,Yes,50,Yes,High,Phone Call,Warm,74
Company_2869,Retail/Trading,Building Materials Shop,Keraniganj,Dhaka,Near Highway,24.1,Retailer,Medium (50-249),Mixed/Unknown,SR,SR Adhesive,Lamination,Regular Reorder,221,One-time,33,Cash,Yes,44,Yes,High,Website Inquiry,Cold,52
Company_2870,Automotive/Transport,Car Accessories Unit,Keraniganj,Dhaka,Near Highway,23.8,Manufacturer,Small (10-49),Foam,Unknown,General Purpose Adhesive,Bonding,Regular Reorder,249,Monthly,26,Unknown,No,0,No,Low,Distributor Referral,Cold,40
Company_2871,Construction,Door & Board Manufacturer,Mirpur,Dhaka,Mixed Zone,4.2,Manufacturer,Medium (50-249),Wood,Unknown,PU Adhesive,Repair/Maintenance,Trial Order,941,Weekly,9,Credit,Yes,93,Yes,High,WhatsApp,Warm,82
Company_2872,Upholstery/Foam,Sofa Upholstery Workshop,Uttara,Dhaka,Mixed Zone,13.7,Distributor,Small (10-49),Fabric,Unknown,General Purpose Adhesive,Lamination,Trial Order,0,One-time,60,Unknown,Yes,45,Yes,High,Website Inquiry,Save For Later,46
Company_2873,Footwear,Shoe Upper Factory,Narayanganj,Narayanganj,Industrial Zone,28.1,Manufacturer,Large (250+),PVC/EVA,Unknown,General Purpose Adhesive,Bonding,Annual Contract,2893,Weekly,3,Unknown,Yes,83,Yes,High,Walk-in,Hot,88
Company_2874,Automotive/Transport,Bus/Coach Body Shop,Uttara,Dhaka,Mixed Zone,13,Manufacturer,Medium (50-249),Fabric,SR,SR Adhesive,Bonding,Regular Reorder,0,Weekly,14,Unknown,Yes,124,Yes,High,WhatsApp,Cold,49
Company_2875,Automotive/Transport,Vehicle Interior Workshop,Gulshan,Dhaka,Central Dhaka,16.7,Distributor,Small (10-49),Fabric,Unknown,General Purpose Adhesive,Bonding,Trial Order,0,Monthly,8,Unknown,Yes,115,Yes,High,Website Inquiry,Warm,64
Company_2876,Automotive/Transport,Vehicle Interior Workshop,Narayanganj,Narayanganj,Industrial Zone,27.4,Distributor,Small (10-49),Foam,PU,PU Adhesive,Repair/Maintenance,Regular Reorder,0,Weekly,8,Unknown,Yes,24,Yes,Medium,WhatsApp,Warm,58
Company_2877,Retail/Trading,General Trading Store,Gulshan,Dhaka,Central Dhaka,8.3,Manufacturer,Medium (50-249),Mixed/Unknown,Unknown,PU Adhesive,Bonding,Trial Order,281,Monthly,38,Credit,Yes,56,Yes,High,Website Inquiry,Save For Later,47
Company_2878,Upholstery/Foam,Foam Cutting Unit,Tongi,Gazipur,Industrial Zone,25,Trader,Micro (1-9),Fabric,SR,SR Adhesive,Lamination,Annual Contract,396,Monthly,19,Cash,Yes,117,Yes,High,Distributor Referral,Warm,79
Company_2879,Construction,Door & Board Manufacturer,Motijheel,Dhaka,Central Dhaka,5.2,Manufacturer,Medium (50-249),Mixed/Unknown,PU,PU Adhesive,Assembly,Annual Contract,0,Monthly,17,Credit,Yes,99,No,Medium,WhatsApp,Warm,75
Company_2880,Construction,Interior Materials Trader,Gazipur,Gazipur,Industrial Zone,41,Trader,Medium (50-249),Mixed/Unknown,PU,PU Adhesive,Lamination,Trial Order,241,Monthly,34,Credit,Yes,10,Yes,Medium,WhatsApp,Save For Later,33
Company_2881,Other,Miscellaneous Supplier,Gulshan,Dhaka,Central Dhaka,17.6,Manufacturer,Small (10-49),Plastic,PU,PU Adhesive,Lamination,Regular Reorder,0,Monthly,18,Credit,Yes,29,Yes,High,Phone Call,Cold,43
Company_2882,Automotive/Transport,Vehicle Interior Workshop,Gulshan,Dhaka,Central Dhaka,11.8,Manufacturer,Medium (50-249),Fabric,Unknown,PU Adhesive,Repair/Maintenance,Regular Reorder,610,Monthly,15,Credit,Yes,180,Yes,High,Phone Call,Warm,85
Company_2883,Construction,PVC Sheet Workshop,Narayanganj,Narayanganj,Industrial Zone,29,Manufacturer,Medium (50-249),Mixed/Unknown,PU,PU Adhesive,Lamination,Trial Order,826,Weekly,19,Credit,Yes,108,Yes,High,Referral,Warm,83
Company_2884,Footwear,Shoe Upper Factory,Tongi,Gazipur,Industrial Zone,30.8,Distributor,Medium (50-249),Rubber,Unknown,General Purpose Adhesive,Bonding,Trial Order,403,Monthly,28,Cash,Yes,22,No,Medium,Facebook Page,Cold,47
Company_2885,Upholstery/Foam,Mattress Manufacturer,Gulshan,Dhaka,Central Dhaka,10.4,Manufacturer,Small (10-49),Wood,Unknown,General Purpose Adhesive,Lamination,Trial Order,369,Monthly,26,Cash,Yes,28,Yes,High,WhatsApp,Cold,54
Company_2886,Automotive/Transport,Bus/Coach Body Shop,Gazipur,Gazipur,Industrial Zone,47.7,Manufacturer,Small (10-49),Foam,Unknown,SR Adhesive,Lamination,Trial Order,152,Monthly,52,Credit,Yes,13,No,Medium,Facebook Page,Save For Later,32
Company_2887,Packaging,Paper Bag Producer,Uttara,Dhaka,Mixed Zone,18.5,Manufacturer,Small (10-49),Paper/Board,SR,SR Adhesive,Assembly,Regular Reorder,393,Weekly,3,Unknown,Yes,86,Yes,High,Phone Call,Warm,78
Company_2888,Other,General Workshop,Keraniganj,Dhaka,Near Highway,12.5,Manufacturer,Small (10-49),Mixed/Unknown,PU,PU Adhesive,Lamination,Regular Reorder,523,Monthly,6,Cash,Yes,26,Yes,High,Referral,Hot,92
Company_2889,Upholstery/Foam,Sofa Upholstery Workshop,Narayanganj,Narayanganj,Industrial Zone,27.3,Retailer,Medium (50-249),Fabric,SR,SR Adhesive,Lamination,Trial Order,243,Monthly,32,Cash,No,0,No,Low,Facebook Page,Cold,41
Company_2890,Packaging,Plastic Packaging Manufacturer,Savar,Dhaka,Industrial Zone,32.3,Trader,Small (10-49),Mixed/Unknown,Unknown,General Purpose Adhesive,Repair/Maintenance,Trial Order,173,One-time,39,Cash,Yes,7,Yes,Medium,Phone Call,Cold,44
Company_2891,Retail/Trading,Hardware & Adhesive Shop,Narayanganj,Narayanganj,Industrial Zone,33.4,Retailer,Micro (1-9),Mixed/Unknown,Unknown,PU Adhesive,Repair/Maintenance,Trial Order,0,One-time,31,Cash,Yes,8,No,Medium,Facebook Page,Reject,10
Company_2892,Packaging,Label Printing Unit,Narayanganj,Narayanganj,Industrial Zone,29.3,Distributor,Small (10-49),Paper/Board,PU,PU Adhesive,Assembly,Trial Order,107,Monthly,44,Unknown,Yes,14,Yes,Medium,Facebook Page,Cold,54
Company_2893,Footwear,Footwear Accessories Supplier,Keraniganj,Dhaka,Near Highway,14.8,Manufacturer,Large (250+),Leather,Unknown,SR Adhesive,Assembly,Regular Reorder,3045,Weekly,5,Unknown,Yes,146,Yes,High,Distributor Referral,Hot,93
Company_2894,Other,Small Enterprise,Tongi,Gazipur,Industrial Zone,34.6,Trader,Small (10-49),Plastic,Unknown,SR Adhesive,Lamination,Trial Order,0,One-time,27,Credit,No,0,Yes,Low,Facebook Page,Reject,5
Company_2895,Packaging,Paper Bag Producer,Gazipur,Gazipur,Industrial Zone,46.8,Manufacturer,Medium (50-249),Paper/Board,SR,SR Adhesive,Assembly,Trial Order,98,Monthly,75,Cash,Yes,2,No,Low,Phone Call,Reject,8
Company_2896,Retail/Trading,Hardware & Adhesive Shop,Tongi,Gazipur,Industrial Zone,27,Distributor,Micro (1-9),Mixed/Unknown,Unknown,General Purpose Adhesive,Bonding,Regular Reorder,34,One-time,73,Unknown,No,0,Yes,Low,Walk-in,Save For Later,16
Company_2897,Packaging,Label Printing Unit,Narayanganj,Narayanganj,Industrial Zone,29.9,Trader,Small (10-49),Mixed/Unknown,SR,SR Adhesive,Lamination,Trial Order,107,Monthly,17,Unknown,Yes,5,No,Medium,WhatsApp,Reject,28
Company_2898,Furniture,Modular Furniture Manufacturer,Keraniganj,Dhaka,Near Highway,21.4,Manufacturer,Medium (50-249),Foam,Unknown,General Purpose Adhesive,Bonding,Regular Reorder,973,Weekly,4,Cash,Yes,96,Yes,High,Phone Call,Warm,71
Company_2899,Furniture,Carpentry Unit,Gulshan,Dhaka,Central Dhaka,5.7,Distributor,Micro (1-9),Foam,Unknown,PU Adhesive,Repair/Maintenance,Regular Reorder,43,One-time,45,Cash,Yes,50,Yes,High,WhatsApp,Save For Later,37
Company_2900,Retail/Trading,Hardware & Adhesive Shop,Motijheel,Dhaka,Central Dhaka,2.7,Manufacturer,Medium (50-249),Mixed/Unknown,Unknown,PU Adhesive,Assembly,Trial Order,82,One-time,35,Credit,No,0,Yes,Low,WhatsApp,Save For Later,23
Company_2901,Retail/Trading,General Trading Store,Tongi,Gazipur,Industrial Zone,25.9,Trader,Small (10-49),Mixed/Unknown,Unknown,General Purpose Adhesive,Assembly,Trial Order,59,Monthly,48,Credit,No,0,No,Low,Facebook Page,Reject,0
Company_2902,Furniture,Interior Workshop,Narayanganj,Narayanganj,Industrial Zone,28.7,Trader,Medium (50-249),Wood,SR,SR Adhesive,Assembly,Regular Reorder,0,Weekly,10,Credit,Yes,55,Yes,High,Distributor Referral,Warm,69
Company_2903,Automotive/Transport,Vehicle Interior Workshop,Tongi,Gazipur,Industrial Zone,29.3,Retailer,Micro (1-9),Fabric,SR,SR Adhesive,Lamination,Trial Order,36,One-time,46,Credit,Yes,27,Yes,High,Facebook Page,Save For Later,40
Company_2904,Furniture,Modular Furniture Manufacturer,Narayanganj,Narayanganj,Industrial Zone,25.4,Trader,Small (10-49),Foam,Unknown,SR Adhesive,Bonding,Trial Order,219,Monthly,31,Cash,Yes,5,Yes,Medium,Facebook Page,Cold,51
Company_2905,Retail/Trading,General Trading Store,Gulshan,Dhaka,Central Dhaka,7.5,Trader,Micro (1-9),Mixed/Unknown,Unknown,PU Adhesive,Lamination,Annual Contract,43,One-time,47,Cash,Yes,7,Yes,Medium,WhatsApp,Reject,9
Company_2906,Footwear,Leather Goods Workshop,Mirpur,Dhaka,Mixed Zone,5.4,Manufacturer,Medium (50-249),Rubber,SR,SR Adhesive,Bonding,Regular Reorder,245,One-time,68,Credit,Yes,27,Yes,High,Facebook Page,Save For Later,36
Company_2907,Packaging,Label Printing Unit,Savar,Dhaka,Industrial Zone,26.8,Manufacturer,Small (10-49),Paper/Board,SR,SR Adhesive,Repair/Maintenance,Regular Reorder,340,Monthly,24,Cash,Yes,64,No,Medium,Facebook Page,Cold,47
Company_2908,Furniture,Carpentry Unit,Savar,Dhaka,Industrial Zone,39.5,Retailer,Small (10-49),Fabric,SR,SR Adhesive,Bonding,Regular Reorder,95,One-time,25,Cash,No,0,Yes,Low,WhatsApp,Save For Later,9
Company_2909,Footwear,Shoe Upper Factory,Gazipur,Gazipur,Industrial Zone,48.3,Distributor,Small (10-49),Rubber,Unknown,SR Adhesive,Bonding,Trial Order,0,Monthly,25,Unknown,Yes,7,Yes,Medium,Website Inquiry,Save For Later,20
Company_2910,Automotive/Transport,Car Accessories Unit,Gulshan,Dhaka,Central Dhaka,14.3,Manufacturer,Medium (50-249),Fabric,Unknown,SR Adhesive,Assembly,Regular Reorder,984,Monthly,3,Unknown,Yes,223,Yes,High,WhatsApp,Hot,91
Company_2911,Upholstery/Foam,Foam Cutting Unit,Gazipur,Gazipur,Industrial Zone,48.3,Trader,Medium (50-249),Fabric,SR,SR Adhesive,Assembly,Trial Order,305,Weekly,28,Credit,Yes,6,Yes,Medium,Walk-in,Cold,44
Company_2912,Upholstery/Foam,Mattress Manufacturer,Tejgaon,Dhaka,Industrial Zone,19.2,Manufacturer,Medium (50-249),Foam,Unknown,PU Adhesive,Assembly,Regular Reorder,516,Monthly,12,Cash,Yes,69,Yes,High,WhatsApp,Warm,91
Company_2913,Construction,Door & Board Manufacturer,Tejgaon,Dhaka,Industrial Zone,14.1,Manufacturer,Medium (50-249),Mixed/Unknown,PU,PU Adhesive,Bonding,Regular Reorder,214,One-time,47,Credit,Yes,38,Yes,High,Facebook Page,Save For Later,33
